"SUBJECT","Subject","LOCATION","Country","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"XTEXVA01","Exports in goods (value)","G-20","G20","GPSA","Percentage change from previous period","M","Monthly","2017-01","Jan-2017","PC","Percentage","0","Units",,,0.7804342,,
"XTEXVA01","Exports in goods (value)","G-20","G20","GPSA","Percentage change from previous period","M","Monthly","2017-02","Feb-2017","PC","Percentage","0","Units",,,1.683936,,
"XTEXVA01","Exports in goods (value)","G-20","G20","GPSA","Percentage change from previous period","M","Monthly","2017-03","Mar-2017","PC","Percentage","0","Units",,,2.361611,,
"XTEXVA01","Exports in goods (value)","G-20","G20","GPSA","Percentage change from previous period","M","Monthly","2017-04","Apr-2017","PC","Percentage","0","Units",,,-1.05598,,
"XTEXVA01","Exports in goods (value)","G-20","G20","GPSA","Percentage change from previous period","M","Monthly","2017-05","May-2017","PC","Percentage","0","Units",,,1.183705,,
"XTEXVA01","Exports in goods (value)","G-20","G20","GPSA","Percentage change from previous period","M","Monthly","2017-06","Jun-2017","PC","Percentage","0","Units",,,0.6767353,,
"XTEXVA01","Exports in goods (value)","G-20","G20","GPSA","Percentage change from previous period","M","Monthly","2017-07","Jul-2017","PC","Percentage","0","Units",,,0.8920929,,
"XTEXVA01","Exports in goods (value)","G-20","G20","GPSA","Percentage change from previous period","M","Monthly","2017-08","Aug-2017","PC","Percentage","0","Units",,,2.557253,,
"XTEXVA01","Exports in goods (value)","G-20","G20","GPSA","Percentage change from previous period","M","Monthly","2017-09","Sep-2017","PC","Percentage","0","Units",,,1.858828,,
"XTEXVA01","Exports in goods (value)","G-20","G20","GPSA","Percentage change from previous period","M","Monthly","2017-10","Oct-2017","PC","Percentage","0","Units",,,-2.160789,,
"XTEXVA01","Exports in goods (value)","G-20","G20","GPSA","Percentage change from previous period","M","Monthly","2017-11","Nov-2017","PC","Percentage","0","Units",,,3.876818,,
"XTEXVA01","Exports in goods (value)","G-20","G20","GPSA","Percentage change from previous period","M","Monthly","2017-12","Dec-2017","PC","Percentage","0","Units",,,2.402868,,
"XTEXVA01","Exports in goods (value)","G-20","G20","GPSA","Percentage change from previous period","M","Monthly","2018-01","Jan-2018","PC","Percentage","0","Units",,,0.9281968,,
"XTEXVA01","Exports in goods (value)","G-20","G20","GPSA","Percentage change from previous period","M","Monthly","2018-02","Feb-2018","PC","Percentage","0","Units",,,4.491436,,
"XTEXVA01","Exports in goods (value)","G-20","G20","GPSA","Percentage change from previous period","M","Monthly","2018-03","Mar-2018","PC","Percentage","0","Units",,,-4.334267,,
"XTEXVA01","Exports in goods (value)","G-20","G20","GPSA","Percentage change from previous period","M","Monthly","2018-04","Apr-2018","PC","Percentage","0","Units",,,1.608229,,
"XTEXVA01","Exports in goods (value)","G-20","G20","GPSA","Percentage change from previous period","M","Monthly","2018-05","May-2018","PC","Percentage","0","Units",,,-1.383811,,
"XTEXVA01","Exports in goods (value)","G-20","G20","GPSA","Percentage change from previous period","M","Monthly","2018-06","Jun-2018","PC","Percentage","0","Units",,,0.8959839,,
"XTEXVA01","Exports in goods (value)","G-20","G20","GPSA","Percentage change from previous period","M","Monthly","2018-07","Jul-2018","PC","Percentage","0","Units",,,-0.6606374,,
"XTEXVA01","Exports in goods (value)","G-20","G20","GPSA","Percentage change from previous period","M","Monthly","2018-08","Aug-2018","PC","Percentage","0","Units",,,-0.1104507,,
"XTEXVA01","Exports in goods (value)","G-20","G20","GPSA","Percentage change from previous period","M","Monthly","2018-09","Sep-2018","PC","Percentage","0","Units",,,1.283435,,
"XTEXVA01","Exports in goods (value)","G-20","G20","GPSA","Percentage change from previous period","M","Monthly","2018-10","Oct-2018","PC","Percentage","0","Units",,,-0.2509501,,
"XTEXVA01","Exports in goods (value)","G-20","G20","GPSA","Percentage change from previous period","M","Monthly","2018-11","Nov-2018","PC","Percentage","0","Units",,,-1.69042,,
"XTEXVA01","Exports in goods (value)","G-20","G20","GPSA","Percentage change from previous period","M","Monthly","2018-12","Dec-2018","PC","Percentage","0","Units",,,-1.755084,,
"XTEXVA01","Exports in goods (value)","G-20","G20","GPSA","Percentage change from previous period","M","Monthly","2019-01","Jan-2019","PC","Percentage","0","Units",,,1.788817,,
"XTEXVA01","Exports in goods (value)","G-20","G20","GPSA","Percentage change from previous period","M","Monthly","2019-02","Feb-2019","PC","Percentage","0","Units",,,-0.9456314,,
"XTEXVA01","Exports in goods (value)","G-20","G20","GPSA","Percentage change from previous period","M","Monthly","2019-03","Mar-2019","PC","Percentage","0","Units",,,1.780447,,
"XTEXVA01","Exports in goods (value)","G-20","G20","GPSA","Percentage change from previous period","M","Monthly","2019-04","Apr-2019","PC","Percentage","0","Units",,,-2.796542,,
"XTEXVA01","Exports in goods (value)","G-20","G20","GPSA","Percentage change from previous period","M","Monthly","2019-05","May-2019","PC","Percentage","0","Units",,,1.158034,,
"XTEXVA01","Exports in goods (value)","G-20","G20","GPSA","Percentage change from previous period","M","Monthly","2019-06","Jun-2019","PC","Percentage","0","Units",,,-1.028703,,
"XTEXVA01","Exports in goods (value)","G-20","G20","GPSA","Percentage change from previous period","M","Monthly","2019-07","Jul-2019","PC","Percentage","0","Units",,,0.48555,,
"XTEXVA01","Exports in goods (value)","G-20","G20","GPSA","Percentage change from previous period","M","Monthly","2019-08","Aug-2019","PC","Percentage","0","Units",,,-0.5188891,,
"XTEXVA01","Exports in goods (value)","G-20","G20","GPSA","Percentage change from previous period","M","Monthly","2019-09","Sep-2019","PC","Percentage","0","Units",,,-0.9269832,,
"XTEXVA01","Exports in goods (value)","G-20","G20","GPSA","Percentage change from previous period","M","Monthly","2019-10","Oct-2019","PC","Percentage","0","Units",,,0.6657256,,
"XTEXVA01","Exports in goods (value)","G-20","G20","GPSA","Percentage change from previous period","M","Monthly","2019-11","Nov-2019","PC","Percentage","0","Units",,,-0.6996711,,
"XTEXVA01","Exports in goods (value)","G-20","G20","GPSA","Percentage change from previous period","M","Monthly","2019-12","Dec-2019","PC","Percentage","0","Units",,,1.070746,,
"XTEXVA01","Exports in goods (value)","G-20","G20","GPSA","Percentage change from previous period","M","Monthly","2020-01","Jan-2020","PC","Percentage","0","Units",,,-5.455275,"E","Estimated value"
"XTEXVA01","Exports in goods (value)","G-20","G20","GPSA","Percentage change from previous period","M","Monthly","2020-02","Feb-2020","PC","Percentage","0","Units",,,5.762227,"E","Estimated value"
"XTIMVA01","Imports in goods (value)","G-20","G20","GPSA","Percentage change from previous period","M","Monthly","2016-10","Oct-2016","PC","Percentage","0","Units",,,-0.1198292,,
"XTIMVA01","Imports in goods (value)","G-20","G20","GPSA","Percentage change from previous period","M","Monthly","2016-11","Nov-2016","PC","Percentage","0","Units",,,0.5046134,,
"XTIMVA01","Imports in goods (value)","G-20","G20","GPSA","Percentage change from previous period","M","Monthly","2016-12","Dec-2016","PC","Percentage","0","Units",,,1.228087,,
"XTIMVA01","Imports in goods (value)","G-20","G20","GPSA","Percentage change from previous period","M","Monthly","2017-01","Jan-2017","PC","Percentage","0","Units",,,0.945408,,
"XTIMVA01","Imports in goods (value)","G-20","G20","GPSA","Percentage change from previous period","M","Monthly","2017-02","Feb-2017","PC","Percentage","0","Units",,,3.124271,,
"XTIMVA01","Imports in goods (value)","G-20","G20","GPSA","Percentage change from previous period","M","Monthly","2017-03","Mar-2017","PC","Percentage","0","Units",,,0.2001942,,
"XTIMVA01","Imports in goods (value)","G-20","G20","GPSA","Percentage change from previous period","M","Monthly","2017-04","Apr-2017","PC","Percentage","0","Units",,,-0.2641119,,
"XTIMVA01","Imports in goods (value)","G-20","G20","GPSA","Percentage change from previous period","M","Monthly","2017-05","May-2017","PC","Percentage","0","Units",,,2.140805,,
"XTIMVA01","Imports in goods (value)","G-20","G20","GPSA","Percentage change from previous period","M","Monthly","2017-06","Jun-2017","PC","Percentage","0","Units",,,0.3514479,,
"XTIMVA01","Imports in goods (value)","G-20","G20","GPSA","Percentage change from previous period","M","Monthly","2017-07","Jul-2017","PC","Percentage","0","Units",,,1.382849,,
"XTIMVA01","Imports in goods (value)","G-20","G20","GPSA","Percentage change from previous period","M","Monthly","2017-08","Aug-2017","PC","Percentage","0","Units",,,1.932787,,
"XTIMVA01","Imports in goods (value)","G-20","G20","GPSA","Percentage change from previous period","M","Monthly","2017-09","Sep-2017","PC","Percentage","0","Units",,,1.700287,,
"XTIMVA01","Imports in goods (value)","G-20","G20","GPSA","Percentage change from previous period","M","Monthly","2017-10","Oct-2017","PC","Percentage","0","Units",,,-1.182725,,
"XTIMVA01","Imports in goods (value)","G-20","G20","GPSA","Percentage change from previous period","M","Monthly","2017-11","Nov-2017","PC","Percentage","0","Units",,,3.326453,,
"XTIMVA01","Imports in goods (value)","G-20","G20","GPSA","Percentage change from previous period","M","Monthly","2017-12","Dec-2017","PC","Percentage","0","Units",,,2.676611,,
"XTIMVA01","Imports in goods (value)","G-20","G20","GPSA","Percentage change from previous period","M","Monthly","2018-01","Jan-2018","PC","Percentage","0","Units",,,2.120025,,
"XTIMVA01","Imports in goods (value)","G-20","G20","GPSA","Percentage change from previous period","M","Monthly","2018-02","Feb-2018","PC","Percentage","0","Units",,,0.2162293,,
"XTIMVA01","Imports in goods (value)","G-20","G20","GPSA","Percentage change from previous period","M","Monthly","2018-03","Mar-2018","PC","Percentage","0","Units",,,-0.3282193,,
"XTIMVA01","Imports in goods (value)","G-20","G20","GPSA","Percentage change from previous period","M","Monthly","2018-04","Apr-2018","PC","Percentage","0","Units",,,0.09862953,,
"XTIMVA01","Imports in goods (value)","G-20","G20","GPSA","Percentage change from previous period","M","Monthly","2018-05","May-2018","PC","Percentage","0","Units",,,-0.1739904,,
"XTIMVA01","Imports in goods (value)","G-20","G20","GPSA","Percentage change from previous period","M","Monthly","2018-06","Jun-2018","PC","Percentage","0","Units",,,-0.004174251,,
"XTIMVA01","Imports in goods (value)","G-20","G20","GPSA","Percentage change from previous period","M","Monthly","2018-07","Jul-2018","PC","Percentage","0","Units",,,1.148425,,
"XTIMVA01","Imports in goods (value)","G-20","G20","GPSA","Percentage change from previous period","M","Monthly","2018-08","Aug-2018","PC","Percentage","0","Units",,,-0.7500384,,
"XTIMVA01","Imports in goods (value)","G-20","G20","GPSA","Percentage change from previous period","M","Monthly","2018-09","Sep-2018","PC","Percentage","0","Units",,,0.1664461,,
"XTIMVA01","Imports in goods (value)","G-20","G20","GPSA","Percentage change from previous period","M","Monthly","2018-10","Oct-2018","PC","Percentage","0","Units",,,0.5608487,,
"XTIMVA01","Imports in goods (value)","G-20","G20","GPSA","Percentage change from previous period","M","Monthly","2018-11","Nov-2018","PC","Percentage","0","Units",,,-2.539459,,
"XTIMVA01","Imports in goods (value)","G-20","G20","GPSA","Percentage change from previous period","M","Monthly","2018-12","Dec-2018","PC","Percentage","0","Units",,,-1.272098,,
"XTIMVA01","Imports in goods (value)","G-20","G20","GPSA","Percentage change from previous period","M","Monthly","2019-01","Jan-2019","PC","Percentage","0","Units",,,1.406075,,
"XTIMVA01","Imports in goods (value)","G-20","G20","GPSA","Percentage change from previous period","M","Monthly","2019-02","Feb-2019","PC","Percentage","0","Units",,,-1.887389,,
"XTIMVA01","Imports in goods (value)","G-20","G20","GPSA","Percentage change from previous period","M","Monthly","2019-03","Mar-2019","PC","Percentage","0","Units",,,1.26236,,
"XTIMVA01","Imports in goods (value)","G-20","G20","GPSA","Percentage change from previous period","M","Monthly","2019-04","Apr-2019","PC","Percentage","0","Units",,,-0.5341578,,
"XTIMVA01","Imports in goods (value)","G-20","G20","GPSA","Percentage change from previous period","M","Monthly","2019-05","May-2019","PC","Percentage","0","Units",,,0.05485814,,
"XTIMVA01","Imports in goods (value)","G-20","G20","GPSA","Percentage change from previous period","M","Monthly","2019-06","Jun-2019","PC","Percentage","0","Units",,,-1.271088,,
"XTIMVA01","Imports in goods (value)","G-20","G20","GPSA","Percentage change from previous period","M","Monthly","2019-07","Jul-2019","PC","Percentage","0","Units",,,0.5287238,,
"XTIMVA01","Imports in goods (value)","G-20","G20","GPSA","Percentage change from previous period","M","Monthly","2019-08","Aug-2019","PC","Percentage","0","Units",,,-0.4010633,,
"XTIMVA01","Imports in goods (value)","G-20","G20","GPSA","Percentage change from previous period","M","Monthly","2019-09","Sep-2019","PC","Percentage","0","Units",,,-1.454663,,
"XTIMVA01","Imports in goods (value)","G-20","G20","GPSA","Percentage change from previous period","M","Monthly","2019-10","Oct-2019","PC","Percentage","0","Units",,,0.1648517,,
"XTIMVA01","Imports in goods (value)","G-20","G20","GPSA","Percentage change from previous period","M","Monthly","2019-11","Nov-2019","PC","Percentage","0","Units",,,-0.5405455,,
"XTIMVA01","Imports in goods (value)","G-20","G20","GPSA","Percentage change from previous period","M","Monthly","2019-12","Dec-2019","PC","Percentage","0","Units",,,1.075471,,
"XTIMVA01","Imports in goods (value)","G-20","G20","GPSA","Percentage change from previous period","M","Monthly","2020-01","Jan-2020","PC","Percentage","0","Units",,,-1.606871,"E","Estimated value"
"XTIMVA01","Imports in goods (value)","G-20","G20","GPSA","Percentage change from previous period","M","Monthly","2020-02","Feb-2020","PC","Percentage","0","Units",,,-1.360792,"E","Estimated value"
"XTEXVA01","Exports in goods (value)","SAU","Saudi Arabia","GPSA","Percentage change from previous period","M","Monthly","2016-10","Oct-2016","PC","Percentage","0","Units",,,17.18089,,
"XTEXVA01","Exports in goods (value)","SAU","Saudi Arabia","GPSA","Percentage change from previous period","M","Monthly","2016-11","Nov-2016","PC","Percentage","0","Units",,,-8.709249,,
"XTEXVA01","Exports in goods (value)","SAU","Saudi Arabia","GPSA","Percentage change from previous period","M","Monthly","2016-12","Dec-2016","PC","Percentage","0","Units",,,10.68961,,
"XTEXVA01","Exports in goods (value)","SAU","Saudi Arabia","GPSA","Percentage change from previous period","M","Monthly","2017-01","Jan-2017","PC","Percentage","0","Units",,,2.149613,,
"XTEXVA01","Exports in goods (value)","SAU","Saudi Arabia","GPSA","Percentage change from previous period","M","Monthly","2017-02","Feb-2017","PC","Percentage","0","Units",,,-4.665188,,
"XTEXVA01","Exports in goods (value)","SAU","Saudi Arabia","GPSA","Percentage change from previous period","M","Monthly","2017-03","Mar-2017","PC","Percentage","0","Units",,,7.57023,,
"XTEXVA01","Exports in goods (value)","SAU","Saudi Arabia","GPSA","Percentage change from previous period","M","Monthly","2017-04","Apr-2017","PC","Percentage","0","Units",,,-5.791254,,
"XTEXVA01","Exports in goods (value)","SAU","Saudi Arabia","GPSA","Percentage change from previous period","M","Monthly","2017-05","May-2017","PC","Percentage","0","Units",,,-5.094463,,
"XTEXVA01","Exports in goods (value)","SAU","Saudi Arabia","GPSA","Percentage change from previous period","M","Monthly","2017-06","Jun-2017","PC","Percentage","0","Units",,,-7.649641,,
"XTEXVA01","Exports in goods (value)","SAU","Saudi Arabia","GPSA","Percentage change from previous period","M","Monthly","2017-07","Jul-2017","PC","Percentage","0","Units",,,9.010998,,
"XTEXVA01","Exports in goods (value)","SAU","Saudi Arabia","GPSA","Percentage change from previous period","M","Monthly","2017-08","Aug-2017","PC","Percentage","0","Units",,,6.177268,,
"XTEXVA01","Exports in goods (value)","SAU","Saudi Arabia","GPSA","Percentage change from previous period","M","Monthly","2017-09","Sep-2017","PC","Percentage","0","Units",,,-6.02603,,
"XTEXVA01","Exports in goods (value)","SAU","Saudi Arabia","GPSA","Percentage change from previous period","M","Monthly","2017-10","Oct-2017","PC","Percentage","0","Units",,,20.07143,,
"XTEXVA01","Exports in goods (value)","SAU","Saudi Arabia","GPSA","Percentage change from previous period","M","Monthly","2017-11","Nov-2017","PC","Percentage","0","Units",,,4.973885,,
"XTEXVA01","Exports in goods (value)","SAU","Saudi Arabia","GPSA","Percentage change from previous period","M","Monthly","2017-12","Dec-2017","PC","Percentage","0","Units",,,0.3188772,,
"XTEXVA01","Exports in goods (value)","SAU","Saudi Arabia","GPSA","Percentage change from previous period","M","Monthly","2018-01","Jan-2018","PC","Percentage","0","Units",,,4.388567,,
"XTEXVA01","Exports in goods (value)","SAU","Saudi Arabia","GPSA","Percentage change from previous period","M","Monthly","2018-02","Feb-2018","PC","Percentage","0","Units",,,-7.807866,,
"XTEXVA01","Exports in goods (value)","SAU","Saudi Arabia","GPSA","Percentage change from previous period","M","Monthly","2018-03","Mar-2018","PC","Percentage","0","Units",,,5.839723,,
"XTEXVA01","Exports in goods (value)","SAU","Saudi Arabia","GPSA","Percentage change from previous period","M","Monthly","2018-04","Apr-2018","PC","Percentage","0","Units",,,8.737193,,
"XTEXVA01","Exports in goods (value)","SAU","Saudi Arabia","GPSA","Percentage change from previous period","M","Monthly","2018-05","May-2018","PC","Percentage","0","Units",,,7.528314,,
"XTEXVA01","Exports in goods (value)","SAU","Saudi Arabia","GPSA","Percentage change from previous period","M","Monthly","2018-06","Jun-2018","PC","Percentage","0","Units",,,-1.405841,,
"XTEXVA01","Exports in goods (value)","SAU","Saudi Arabia","GPSA","Percentage change from previous period","M","Monthly","2018-07","Jul-2018","PC","Percentage","0","Units",,,3.737842,,
"XTEXVA01","Exports in goods (value)","SAU","Saudi Arabia","GPSA","Percentage change from previous period","M","Monthly","2018-08","Aug-2018","PC","Percentage","0","Units",,,-6.124933,,
"XTEXVA01","Exports in goods (value)","SAU","Saudi Arabia","GPSA","Percentage change from previous period","M","Monthly","2018-09","Sep-2018","PC","Percentage","0","Units",,,5.098513,,
"XTEXVA01","Exports in goods (value)","SAU","Saudi Arabia","GPSA","Percentage change from previous period","M","Monthly","2018-10","Oct-2018","PC","Percentage","0","Units",,,8.864462,,
"XTEXVA01","Exports in goods (value)","SAU","Saudi Arabia","GPSA","Percentage change from previous period","M","Monthly","2018-11","Nov-2018","PC","Percentage","0","Units",,,-11.37232,,
"XTEXVA01","Exports in goods (value)","SAU","Saudi Arabia","GPSA","Percentage change from previous period","M","Monthly","2018-12","Dec-2018","PC","Percentage","0","Units",,,-3.700994,,
"XTEXVA01","Exports in goods (value)","SAU","Saudi Arabia","GPSA","Percentage change from previous period","M","Monthly","2019-01","Jan-2019","PC","Percentage","0","Units",,,-5.133403,,
"XTEXVA01","Exports in goods (value)","SAU","Saudi Arabia","GPSA","Percentage change from previous period","M","Monthly","2019-02","Feb-2019","PC","Percentage","0","Units",,,-9.620731,,
"XTEXVA01","Exports in goods (value)","SAU","Saudi Arabia","GPSA","Percentage change from previous period","M","Monthly","2019-03","Mar-2019","PC","Percentage","0","Units",,,11.13693,,
"XTEXVA01","Exports in goods (value)","SAU","Saudi Arabia","GPSA","Percentage change from previous period","M","Monthly","2019-04","Apr-2019","PC","Percentage","0","Units",,,4.005115,,
"XTEXVA01","Exports in goods (value)","SAU","Saudi Arabia","GPSA","Percentage change from previous period","M","Monthly","2019-05","May-2019","PC","Percentage","0","Units",,,-0.9871119,,
"XTEXVA01","Exports in goods (value)","SAU","Saudi Arabia","GPSA","Percentage change from previous period","M","Monthly","2019-06","Jun-2019","PC","Percentage","0","Units",,,-12.67463,,
"XTEXVA01","Exports in goods (value)","SAU","Saudi Arabia","GPSA","Percentage change from previous period","M","Monthly","2019-07","Jul-2019","PC","Percentage","0","Units",,,6.40811,,
"XTEXVA01","Exports in goods (value)","SAU","Saudi Arabia","GPSA","Percentage change from previous period","M","Monthly","2019-08","Aug-2019","PC","Percentage","0","Units",,,-7.906657,,
"XTEXVA01","Exports in goods (value)","SAU","Saudi Arabia","GPSA","Percentage change from previous period","M","Monthly","2019-09","Sep-2019","PC","Percentage","0","Units",,,2.472148,,
"XTEXVA01","Exports in goods (value)","SAU","Saudi Arabia","GPSA","Percentage change from previous period","M","Monthly","2019-10","Oct-2019","PC","Percentage","0","Units",,,-3.935447,,
"XTEXVA01","Exports in goods (value)","SAU","Saudi Arabia","GPSA","Percentage change from previous period","M","Monthly","2019-11","Nov-2019","PC","Percentage","0","Units",,,6.84686,,
"XTEXVA01","Exports in goods (value)","SAU","Saudi Arabia","GPSA","Percentage change from previous period","M","Monthly","2019-12","Dec-2019","PC","Percentage","0","Units",,,6.470639,,
"XTEXVA01","Exports in goods (value)","SAU","Saudi Arabia","GPSA","Percentage change from previous period","M","Monthly","2020-01","Jan-2020","PC","Percentage","0","Units",,,-2.296351,,
"XTEXVA01","Exports in goods (value)","SAU","Saudi Arabia","GPSA","Percentage change from previous period","M","Monthly","2020-02","Feb-2020","PC","Percentage","0","Units",,,-20.22117,,
"XTIMVA01","Imports in goods (value)","SAU","Saudi Arabia","GPSA","Percentage change from previous period","M","Monthly","2016-10","Oct-2016","PC","Percentage","0","Units",,,22.68603,,
"XTIMVA01","Imports in goods (value)","SAU","Saudi Arabia","GPSA","Percentage change from previous period","M","Monthly","2016-11","Nov-2016","PC","Percentage","0","Units",,,-1.29717,,
"XTIMVA01","Imports in goods (value)","SAU","Saudi Arabia","GPSA","Percentage change from previous period","M","Monthly","2016-12","Dec-2016","PC","Percentage","0","Units",,,-4.500943,,
"XTIMVA01","Imports in goods (value)","SAU","Saudi Arabia","GPSA","Percentage change from previous period","M","Monthly","2017-01","Jan-2017","PC","Percentage","0","Units",,,11.38128,,
"XTIMVA01","Imports in goods (value)","SAU","Saudi Arabia","GPSA","Percentage change from previous period","M","Monthly","2017-02","Feb-2017","PC","Percentage","0","Units",,,-12.91619,,
"XTIMVA01","Imports in goods (value)","SAU","Saudi Arabia","GPSA","Percentage change from previous period","M","Monthly","2017-03","Mar-2017","PC","Percentage","0","Units",,,5.869774,,
"XTIMVA01","Imports in goods (value)","SAU","Saudi Arabia","GPSA","Percentage change from previous period","M","Monthly","2017-04","Apr-2017","PC","Percentage","0","Units",,,6.31648,,
"XTIMVA01","Imports in goods (value)","SAU","Saudi Arabia","GPSA","Percentage change from previous period","M","Monthly","2017-05","May-2017","PC","Percentage","0","Units",,,7.112187,,
"XTIMVA01","Imports in goods (value)","SAU","Saudi Arabia","GPSA","Percentage change from previous period","M","Monthly","2017-06","Jun-2017","PC","Percentage","0","Units",,,-25.26404,,
"XTIMVA01","Imports in goods (value)","SAU","Saudi Arabia","GPSA","Percentage change from previous period","M","Monthly","2017-07","Jul-2017","PC","Percentage","0","Units",,,27.09813,,
"XTIMVA01","Imports in goods (value)","SAU","Saudi Arabia","GPSA","Percentage change from previous period","M","Monthly","2017-08","Aug-2017","PC","Percentage","0","Units",,,-3.020069,,
"XTIMVA01","Imports in goods (value)","SAU","Saudi Arabia","GPSA","Percentage change from previous period","M","Monthly","2017-09","Sep-2017","PC","Percentage","0","Units",,,-18.64435,,
"XTIMVA01","Imports in goods (value)","SAU","Saudi Arabia","GPSA","Percentage change from previous period","M","Monthly","2017-10","Oct-2017","PC","Percentage","0","Units",,,26.10703,,
"XTIMVA01","Imports in goods (value)","SAU","Saudi Arabia","GPSA","Percentage change from previous period","M","Monthly","2017-11","Nov-2017","PC","Percentage","0","Units",,,-8.901793,,
"XTIMVA01","Imports in goods (value)","SAU","Saudi Arabia","GPSA","Percentage change from previous period","M","Monthly","2017-12","Dec-2017","PC","Percentage","0","Units",,,5.185808,,
"XTIMVA01","Imports in goods (value)","SAU","Saudi Arabia","GPSA","Percentage change from previous period","M","Monthly","2018-01","Jan-2018","PC","Percentage","0","Units",,,-2.777386,,
"XTIMVA01","Imports in goods (value)","SAU","Saudi Arabia","GPSA","Percentage change from previous period","M","Monthly","2018-02","Feb-2018","PC","Percentage","0","Units",,,-0.1179197,,
"XTIMVA01","Imports in goods (value)","SAU","Saudi Arabia","GPSA","Percentage change from previous period","M","Monthly","2018-03","Mar-2018","PC","Percentage","0","Units",,,0.5814632,,
"XTIMVA01","Imports in goods (value)","SAU","Saudi Arabia","GPSA","Percentage change from previous period","M","Monthly","2018-04","Apr-2018","PC","Percentage","0","Units",,,12.95984,,
"XTIMVA01","Imports in goods (value)","SAU","Saudi Arabia","GPSA","Percentage change from previous period","M","Monthly","2018-05","May-2018","PC","Percentage","0","Units",,,2.760517,,
"XTIMVA01","Imports in goods (value)","SAU","Saudi Arabia","GPSA","Percentage change from previous period","M","Monthly","2018-06","Jun-2018","PC","Percentage","0","Units",,,-23.20238,,
"XTIMVA01","Imports in goods (value)","SAU","Saudi Arabia","GPSA","Percentage change from previous period","M","Monthly","2018-07","Jul-2018","PC","Percentage","0","Units",,,29.77319,,
"XTIMVA01","Imports in goods (value)","SAU","Saudi Arabia","GPSA","Percentage change from previous period","M","Monthly","2018-08","Aug-2018","PC","Percentage","0","Units",,,-22.94741,,
"XTIMVA01","Imports in goods (value)","SAU","Saudi Arabia","GPSA","Percentage change from previous period","M","Monthly","2018-09","Sep-2018","PC","Percentage","0","Units",,,13.75519,,
"XTIMVA01","Imports in goods (value)","SAU","Saudi Arabia","GPSA","Percentage change from previous period","M","Monthly","2018-10","Oct-2018","PC","Percentage","0","Units",,,8.7159,,
"XTIMVA01","Imports in goods (value)","SAU","Saudi Arabia","GPSA","Percentage change from previous period","M","Monthly","2018-11","Nov-2018","PC","Percentage","0","Units",,,-15.57434,,
"XTIMVA01","Imports in goods (value)","SAU","Saudi Arabia","GPSA","Percentage change from previous period","M","Monthly","2018-12","Dec-2018","PC","Percentage","0","Units",,,7.68919,,
"XTIMVA01","Imports in goods (value)","SAU","Saudi Arabia","GPSA","Percentage change from previous period","M","Monthly","2019-01","Jan-2019","PC","Percentage","0","Units",,,8.420055,,
"XTIMVA01","Imports in goods (value)","SAU","Saudi Arabia","GPSA","Percentage change from previous period","M","Monthly","2019-02","Feb-2019","PC","Percentage","0","Units",,,-11.1915,,
"XTIMVA01","Imports in goods (value)","SAU","Saudi Arabia","GPSA","Percentage change from previous period","M","Monthly","2019-03","Mar-2019","PC","Percentage","0","Units",,,9.172256,,
"XTIMVA01","Imports in goods (value)","SAU","Saudi Arabia","GPSA","Percentage change from previous period","M","Monthly","2019-04","Apr-2019","PC","Percentage","0","Units",,,20.68346,,
"XTIMVA01","Imports in goods (value)","SAU","Saudi Arabia","GPSA","Percentage change from previous period","M","Monthly","2019-05","May-2019","PC","Percentage","0","Units",,,-9.021277,,
"XTIMVA01","Imports in goods (value)","SAU","Saudi Arabia","GPSA","Percentage change from previous period","M","Monthly","2019-06","Jun-2019","PC","Percentage","0","Units",,,-14.25501,,
"XTIMVA01","Imports in goods (value)","SAU","Saudi Arabia","GPSA","Percentage change from previous period","M","Monthly","2019-07","Jul-2019","PC","Percentage","0","Units",,,28.97217,,
"XTIMVA01","Imports in goods (value)","SAU","Saudi Arabia","GPSA","Percentage change from previous period","M","Monthly","2019-08","Aug-2019","PC","Percentage","0","Units",,,-21.77437,,
"XTIMVA01","Imports in goods (value)","SAU","Saudi Arabia","GPSA","Percentage change from previous period","M","Monthly","2019-09","Sep-2019","PC","Percentage","0","Units",,,2.56998,,
"XTIMVA01","Imports in goods (value)","SAU","Saudi Arabia","GPSA","Percentage change from previous period","M","Monthly","2019-10","Oct-2019","PC","Percentage","0","Units",,,-0.1794089,,
"XTIMVA01","Imports in goods (value)","SAU","Saudi Arabia","GPSA","Percentage change from previous period","M","Monthly","2019-11","Nov-2019","PC","Percentage","0","Units",,,-11.72038,,
"XTIMVA01","Imports in goods (value)","SAU","Saudi Arabia","GPSA","Percentage change from previous period","M","Monthly","2019-12","Dec-2019","PC","Percentage","0","Units",,,31.13484,,
"XTIMVA01","Imports in goods (value)","SAU","Saudi Arabia","GPSA","Percentage change from previous period","M","Monthly","2020-01","Jan-2020","PC","Percentage","0","Units",,,-19.87226,,
"XTIMVA01","Imports in goods (value)","SAU","Saudi Arabia","GPSA","Percentage change from previous period","M","Monthly","2020-02","Feb-2020","PC","Percentage","0","Units",,,4.800475,,
